instance	true	probability
44455662552	0	-2.6
44422960821	0	-2.06
44427410781	0	-0.9
44417603130	0	-1.84
44432883162	0	-1.36
44432766623	0	-1.42
44447113155	0	-1.64
44442433432	0	-1.08
44448618134	0	-1.84
44439666926	0	-1.36
44455498292	0	-1.56
44438418344	0	-1.58
44451621292	0	-1.82
44419610105	0	-1.64
44428407035	0	-1.5
44425919013	0	-2.38
44441006902	0	-1.48
44432605428	0	-1.78
44455199216	0	-1.86
44430817857	1	-1.12
44435144036	0	-1.7
44446849371	0	-1.86
44436356610	1	-1.32
44437485964	0	-1.5
44437829997	0	-1.84
44459418641	0	-1.76
44450964237	0	-1.04
44449542029	0	-1.9
44437515082	0	-1.74
44441005075	0	-1.74
44426947139	0	-2.14
44453238932	0	-1.66
44417275719	0	-1.44
44425784724	0	-1.26
44439459144	1	-1.24
44416425646	0	-1.92
44450987569	0	-1.5
44430916695	0	-1.38
44416419391	0	-1.76
44417376050	0	-1.42
44416973381	0	-1.12
44450736888	0	-1.3
44416433495	0	-1.24
44439617380	0	-1.58
44417591090	0	-1.54
44437235765	0	-1.24
44423247928	1	-2.14
44462627525	0	-1.24
44443715173	0	-1.04
44438533819	0	-1.12
44442986492	0	-1.62
44435738734	0	-1.46
44444014598	0	-1.48
44423867219	0	-1.32
44427395377	0	-1.18
44433014384	1	-1.78
44422033998	1	-1.14
44421291001	1	-1.04
44449627405	0	-1.48
44448184128	0	-1.46
44432261519	0	-1.56
44428288769	0	-1.36
44420288344	0	-1.3
44456372144	0	-1.24
44451457058	0	-1.66
44440122194	0	-1.64
44425647320	1	-0.82
44446040127	0	-2.14
44456705549	0	-1.34
44458970347	0	-0.92
44450352971	0	-1.34
44437516201	0	-1.74
44456778539	0	-1.64
44421202739	0	-1.18
44432209054	0	-1.98
44417564707	0	-1.36
44438476433	0	-1.32
44440686494	0	-0.92
44428670655	0	-1.4
44421962556	0	-1.1
44454191843	0	-1.74
44440907754	0	-1.26
44446145046	0	-1.26
44457653222	0	-1.34
44455872157	0	-1.48
44452830990	0	-1.42
44430950663	0	-1.48
44420868968	0	-1.16
44448846102	0	-1.18
44418893696	0	-1.36
44419454154	0	-1.38
44456966682	0	-1.32
44424341189	0	-1.66
44448025970	0	-1.7
44438082286	0	-1.36
44425071635	0	-1.42
44457114103	0	-1.5
44455765832	0	-1.74
44430307706	0	-1.58
44432466436	0	-1.3
44434223432	0	-1.64
44447432741	0	-1.6
44432470033	0	-1.54
44451690551	0	-1.68
44451917495	0	-1.2
44451223623	0	-1.28
44431694590	0	-1.4
44424820298	0	-1.64
44425212652	0	-1.24
44448304166	0	-1.92
44460968508	0	-1.4
44459618966	0	-1.12
44449852767	0	-1.56
44430801358	0	-1.28
44427403975	0	-1.18
44434562832	0	-1.86
44459022931	0	-1.48
44432299645	0	-1.82
44451839557	0	-1.64
44450195687	0	-1.6
44418564350	0	-1.04
44453817024	0	-1.36
44437472761	0	-1.54
44443901037	0	-1.32
44417038568	0	-1.44
44460229129	0	-1.84
44451644122	1	-1.66
44446408615	0	-1.2
44450611672	0	-1.64
44450991347	1	-1.54
44456452040	0	-1.66
44460828066	0	-1.24
44459457506	0	-1.86
44443968863	0	-1.74
44449855537	0	-1.08
44418337896	0	-1.48
44450554625	0	-1.46
44441393723	0	-1.3
44428061967	0	-1.08
44431999280	0	-1.2
44424695066	0	-1.48
44425629379	0	-1.24
44426405284	0	-1.24
44421831725	0	-1.28
44458786620	0	-1.0
44425551967	0	-1.94
44423695619	0	-1.66
44426734922	0	-1.54
44424616111	0	-1.8
44441104720	0	-0.52
44442976658	0	-1.42
44431834849	0	-0.76
44455860891	0	-1.14
44426522672	0	-1.6
44424990492	0	-1.26
44456008485	0	-1.56
44428006118	0	-1.62
44435162993	0	-1.38
44456838787	0	-1.48
44417361377	0	-1.44
44461921654	0	-1.58
44440697391	0	-1.52
44457381864	0	-1.48
44461373419	0	-1.44
44425327922	0	-1.16
44457538711	0	-1.44
44444512386	0	-1.72
44449137790	0	-1.46
44423498275	0	-1.34
44433726676	0	-1.4
44453103322	0	-1.68
44453105911	0	-1.32
44432160967	0	-1.36
44441206378	0	-1.08
44425072357	0	-1.34
44447889532	0	-1.26
44444966656	0	-1.3
44437892212	0	-1.24
44427413933	0	-1.56
44441381944	0	-1.18
44428927044	0	-1.32
44448934638	0	-1.68
44448559776	0	-1.64
44456207390	0	-1.86
44422092091	0	-1.2
44426199241	0	-1.34
44433689289	0	-1.26
44428840223	0	-1.16
44440198679	1	-1.04
44435221464	0	-1.56
44432198498	0	-1.54
44428982832	0	-1.8
44459055639	0	-1.62
44419223121	0	-1.6
44438277973	0	-1.58
44461494087	0	-1.44
44461611213	0	-1.34
44430115581	0	-1.5
44448143041	0	-1.34
44429938050	0	-1.56
44418083461	0	-1.4
44456275205	0	-1.5
44460833897	0	-1.5
44431824645	1	-0.7
44438762621	0	-1.58
44441174002	0	-1.46
44440404884	0	-1.94
44434524491	0	-1.42
44437169665	1	-1.56
44427318889	0	-2.16
44418818994	0	-1.38
44419331288	0	-1.58
44435200079	0	-2.08
44438257871	0	-1.52
44423332485	0	-1.42
44427867184	0	-1.7
44423288266	0	-2.24
44460897176	0	-1.58
44420881434	0	-1.7
44416443487	0	-1.5
44435336614	0	-1.66
44434356151	0	-1.46
44421655067	0	-2.02
44430029570	0	-1.42
44442325685	0	-1.34
44454800009	0	-1.54
44446991031	0	-1.78
44425622462	0	-1.74
44443339709	0	-1.14
44450479339	0	-1.14
44457357722	0	-1.58
44417486747	0	-1.9
44450380427	0	-1.4
44434791549	0	-1.3
44437514403	1	-1.36
44431432800	0	-1.52
44432108402	0	-1.82
44454220424	0	-2.04
44452733787	0	-1.42
44442889410	0	-1.44
44437377091	0	-1.4
44418665004	0	-1.22
44421415094	0	-1.24
44418789072	0	-1.38
44433558202	0	-1.62
44460788527	0	-2.02
44426418176	0	-0.66
44422326657	0	-1.36
44441185388	0	-1.26
44454252453	0	-1.58
44454487596	0	-1.74
44456924525	0	-1.3
44461366602	0	-1.54
44444799567	0	-1.46
44454692371	0	-1.4
44439214991	0	-1.36
44437576272	0	-1.48
44433935426	0	-1.38
44420600012	0	-1.26
44423194880	0	-1.72
44420110500	0	-1.54
44449360277	0	-1.58
44420699578	0	-1.7
44431042714	0	-0.96
44447806355	0	-1.4
44417885471	0	-1.76
44456980389	0	-1.74
44419734458	1	-1.56
44439080441	0	-2.3
44429196111	0	-1.42
44446027096	0	-1.54
44423791416	0	-1.74
44452346520	0	-2.02
44428443198	0	-1.42
44424452646	0	-1.66
44446962832	0	-1.46
44419654924	0	-1.4
44423730027	0	-1.28
44461881612	0	-1.52
44451204130	0	-1.36
44454132028	0	-1.42
44431481803	0	-1.5
44432958223	0	-1.54
44460276421	0	-1.02
44462474102	1	-0.94
44448736467	0	-1.6
44456913419	0	-1.46
44451918033	0	-1.38
44438011657	0	-2.32
44459222565	0	-1.58
44423451157	0	-1.3
44431839773	0	-1.22
44454082266	0	-1.36
44459637858	0	-1.26
44460800908	0	-1.78
44433553948	0	-1.84
44455778230	0	-1.66
44439230522	0	-1.8
44422062887	0	-2.16
44430823103	0	-1.18
44432992537	0	-1.36
44458223871	0	-1.24
44419765294	0	-1.38
44430976503	0	-1.22
44462493855	0	-1.2
44455378093	0	-1.48
44462500802	0	-1.02
44422428055	0	-1.24
44453330340	0	-1.32
44453710334	0	-1.22
44440822561	0	-1.64
44417927504	0	-1.02
44448586545	0	-1.38
44429879508	0	-1.2
44430297624	0	-1.28
44438583942	0	-1.34
44457647085	0	-1.68
44456712785	0	-1.22
44435675691	0	-1.24
44454130402	0	-1.86
44461815589	0	-1.7
44431350663	0	-1.34
44436611443	0	-1.04
44444414227	0	-1.06
44453606795	0	-1.28
44421742327	0	-1.36
44433172439	0	-1.44
44442819822	0	-1.46
44456743063	0	-1.28
44448139235	0	-1.42
44451101176	0	-1.14
44443981713	0	-1.44
44417772000	0	-1.28
44461257818	0	-1.16
44419724224	0	-1.1
44423485778	0	-1.04
44427630402	0	-1.36
44456083151	0	-1.46
44451656232	0	-1.22
44432766248	0	-1.24
44422518983	0	-1.1
44430977720	0	-1.28
44459764376	0	-1.52
44459468731	0	-2.22
44451182351	0	-1.48
44458615297	0	-1.32
44440475512	0	-1.12
44443315429	1	-0.82
44423640938	0	-1.32
44448227184	0	-1.26
44423936955	0	-1.22
44438166292	0	-1.64
44459349432	0	-1.66
44431125670	0	-2.08
44436319044	0	-0.98
44436454888	0	-1.5
44449895212	0	-1.08
44444968720	0	-1.4
44418189404	0	-1.4
44435811839	0	-1.32
44451643285	0	-1.4
44452906705	0	-1.94
44425703138	0	-1.38
44456613977	0	-1.32
44462000697	0	-1.42
44439009358	0	-1.66
44442049234	0	-1.46
44461233048	0	-1.88
44426281735	0	-1.4
44417762046	0	-1.7
44421319414	0	-1.36
44449420081	0	-1.46
44453832660	0	-1.64
44417643923	0	-1.66
44458318329	0	-1.3
44459599000	0	-1.42
44444462070	0	-2.04
44430706729	0	-1.36
44443291501	0	-1.3
44444368118	0	-1.36
44425052512	0	-1.38
44437137230	0	-1.64
44450939586	0	-1.18
44460478739	0	-1.3
44453015628	0	-1.84
44455946067	0	-2.02
44461035902	0	-1.94
44441381240	0	-1.6
44441704193	0	-1.42
44433021784	0	-1.26
44462139773	0	-1.24
44460970576	0	-1.64
44456869785	0	-1.44
44460624073	0	-1.36
44420327530	0	-0.62
44431745707	0	-1.22
44448135716	0	-1.78
44448138351	0	-1.58
44423693897	0	-1.26
44458911461	0	-1.56
44431749972	0	-1.28
44446578570	0	-1.5
44461760134	0	-1.68
44462211536	0	-1.58
44427139117	0	-1.32
44442602889	0	-1.02
44434739190	0	-1.68
44443453359	0	-1.12
44448204505	0	-1.3
44458137400	0	-1.2
44449566575	0	-1.78
44441375029	0	-1.18
44437913025	0	-1.3
44440477246	0	-1.28
44420985013	0	-2.0
44439343599	0	-2.08
44430546665	0	-2.16
44452154600	0	-1.22
44434672159	0	-1.5
44443083550	0	-1.32
44435936667	1	-0.54
44441671293	0	-1.36
44455735946	0	-1.22
44443379708	0	-1.48
44445614788	0	-1.48
44451915438	0	-1.2
44447556451	0	-1.4
44453040709	0	-1.3
44461109005	0	-1.52
44444596750	0	-1.46
44425277250	0	-1.68
44417917373	0	-1.26
44422255660	0	-1.98
44435463652	0	-1.42
44450233471	0	-1.56
44454928960	0	-1.66
44448569972	0	-1.3
44423186940	0	-1.38
44425952437	0	-1.74
44441201066	0	-1.48
44430019685	0	-1.76
44455111952	0	-1.6
44452642565	0	-1.42
44424003281	0	-1.44
44441893509	0	-2.0
44419881041	0	-1.34
44422202708	0	-1.7
44455392729	0	-1.16
44443038977	0	-2.0
44426308335	0	-1.24
44424530769	0	-1.46
44447164175	0	-1.08
44459517432	0	-1.24
44446336412	0	-2.04
44435323451	0	-2.0
44418937231	0	-1.12
44435185540	0	-1.54
44444005681	0	-1.32
44441864357	1	-1.78
44461052963	0	-1.54
44419226329	0	-1.7
44456980051	0	-1.22
44432195387	0	-1.18
44445281638	0	-1.14
44440515156	0	-1.58
44426477309	0	-1.42
44437838756	0	-1.34
44429159621	0	-1.24
44450297657	0	-1.62
44416966898	0	-1.54
44453781011	0	-1.32
44460369598	0	-2.1
44460674857	0	-1.64
44422745647	0	-1.54
44423584092	0	-1.74
44429003616	0	-2.08
44428245922	0	-1.46
44419301765	1	-1.0
44419238720	0	-1.44
44445671679	0	-0.78
44425411099	0	-1.74
44438177179	0	-1.72
44416506622	0	-1.22
44444464627	0	-1.24
44436278764	0	-1.28
44438799978	0	-1.42
44419694168	0	-1.34
44418509306	0	-1.52
44441034897	0	-1.84
44434561318	0	-1.64
44447505802	0	-1.76
44421187822	0	-0.98
44429359529	0	-1.58
44422951111	0	-1.68
44449365606	0	-1.9
44460660347	0	-1.54
44433346190	0	-1.28
44441616387	0	-1.5
44442852729	0	-1.48
44423707886	0	-2.08
44447278510	1	-1.48
44452510413	0	-1.28
44445967288	0	-1.18
44423139196	0	-1.48
44423822463	0	-1.52
44440331577	0	-1.6
44450618985	0	-1.86
44419544270	0	-1.0
44457348581	0	-1.48
44461513719	0	-2.16
44458325501	0	-1.56
44419815878	0	-2.38
44420338728	0	-1.14
44446666023	0	-1.36
44443084793	0	-1.24
44417192963	0	-0.66
44456645733	0	-1.34
44434174941	0	-1.34
44437335902	0	-1.96
44461267335	0	-1.28
44451728069	0	-1.12
44435903321	0	-1.62
44427610829	0	-1.3
44417467554	0	-1.38
44440830847	0	-1.48
44450387832	0	-1.54
44437045476	0	-1.28
44447014699	0	-1.26
44462427970	0	-1.36
44416595485	0	-1.4
44455782602	0	-1.5
44454239472	0	-1.44
44445522998	0	-1.34
44423883683	0	-1.86
44461490007	0	-1.36
44424840880	0	-1.7
44418695819	0	-1.36
44421474442	0	-1.62
44421652441	0	-2.24
44440787481	0	-0.36
44419394190	0	-1.3
44429256234	0	-1.9
44462519734	0	-1.66
44442011532	0	-1.94
44418019367	0	-1.2
44437342194	0	-2.12
44460471160	0	-1.58
44461074397	0	-1.62
44421522455	0	-1.36
44457731133	0	-1.54
44423391770	0	-1.4
44453265329	0	-1.44
44440056916	0	-1.52
44417958195	0	-1.56
44447102986	0	-1.34
44455646642	0	-1.32
44461744736	0	-0.96
44424133864	0	-1.46
44445727266	0	-1.32
44444203316	0	-1.48
44434718116	0	-1.14
44418886648	0	-1.38
44419294141	0	-1.4
44447368878	0	-1.4
44419497743	0	-1.24
44422634905	0	-2.06
44442992772	0	-1.66
44451534156	0	-1.5
44462575996	0	-1.48
44418857334	0	-1.66
44441499670	0	-1.22
44439361099	0	-1.52
44435864515	0	-1.5
44423579826	0	-1.48
44436191025	0	-1.8
44420787395	0	-1.78
44424990985	0	-1.56
44427392031	0	-1.22
44427079958	0	-1.28
44432710910	0	-1.64
44437628367	0	-0.88
44450356875	0	-1.14
44424972264	0	-1.12
44425945536	0	-1.6
44424439335	0	-1.66
44435069024	0	-1.56
44417370437	0	-1.58
44425961781	0	-1.32
44423978342	0	-1.14
44423884055	0	-1.32
44424315223	0	-1.8
44447426871	0	-1.42
44443432718	0	-1.22
44420778299	0	-1.3
44447126416	0	-1.56
44440490805	0	-1.3
44436335978	0	-1.56
44445561455	0	-1.5
44443082851	0	-1.74
44436069261	0	-1.68
44429616074	0	-1.92
44445716947	0	-1.36
44423777443	0	-1.54
44445738009	0	-1.48
44436879349	0	-1.28
44435046771	0	-1.8
44454589398	0	-1.16
44447162506	0	-1.52
44462397716	0	-1.46
44455343359	0	-1.58
44449636485	0	-1.14
44456491079	0	-2.02
44461517135	0	-1.02
44458341217	0	-1.92
44428729118	0	-1.42
44417232720	0	-1.8
44420422882	0	-1.68
44438340523	0	-1.56
44449768863	0	-1.48
44437494634	0	-1.24
44459305106	0	-1.3
44425128817	0	-1.68
44443155841	0	-1.46
44428817294	0	-1.32
44432227833	0	-1.62
44439694744	0	-1.78
44417257651	0	-1.22
44421768457	0	-1.68
44427747799	0	-1.18
44439425479	0	-1.44
44445412382	0	-1.36
44459238052	0	-1.52
44432147854	0	-1.48
44420748946	0	-1.28
44432247598	0	-1.7
44421979019	0	-1.52
44436532345	0	-1.98
44438013083	0	-1.42
44443423012	0	-1.6
44448682357	0	-1.18
44419204638	0	-1.96
44433557782	0	-1.3
44428478961	0	-1.5
44437820351	0	-1.3
44444656149	0	-1.26
44438242722	0	-1.82
44436020373	0	-0.94
44438846505	0	-1.84
44445343729	0	-1.36
44459002477	0	-1.12
44449175398	0	-1.52
44417275220	0	-1.34
44439228723	0	-1.48
44418626948	0	-1.96
44452555960	0	-1.38
44423619207	0	-1.54
44438491435	0	-1.62
44441416227	0	-1.64
44436900440	0	-1.34
44439748730	0	-1.18
44446992994	0	-1.44
44437806522	0	-1.74
44439248868	0	-1.96
44424774244	0	-1.46
44417937455	0	-1.5
44426069036	0	-0.76
44436404483	0	-1.32
44449751779	1	-2.0
44460770370	0	-1.28
44444378632	0	-1.36
44424012720	0	-1.46
44433542266	0	-1.46
44426174725	0	-1.8
44418748009	0	-1.32
44422975804	0	-1.36
44453150103	0	-1.72
44455059557	0	-1.3
44423544588	0	-1.16
44449477592	0	-1.26
44423540303	1	-1.08
44434762486	0	-1.52
44437332869	0	-1.34
44459822816	0	-1.6
44444829720	0	-1.64
44418156801	0	-1.68
44427786643	0	-1.62
44438868342	0	-1.3
44430808674	0	-1.3
44426637258	0	-1.28
44417715336	0	-1.52
44436826609	0	-1.72
44429000427	0	-1.52
44434034394	0	-1.52
44417520753	0	-1.42
44426549362	0	-1.92
44426058649	0	-0.84
44446216291	0	-0.9
44441359063	0	-1.66
44424248974	0	-1.42
44418022832	0	-1.74
44445227579	0	-1.06
44426557758	0	-1.4
44427336419	0	-1.22
44441489481	0	-2.22
44431680380	0	-1.24
46435979255	0	-1.46
46439970125	0	-1.68
46423951358	0	-1.12
46444306523	0	-2.04
46424283587	0	-1.5
46422489212	0	-2.12
46424377894	0	-1.54
46404036087	0	-1.92
46428130965	0	-1.7
46443443445	0	-1.42
46435188401	0	-1.8
46438296372	0	-1.7
46403058733	0	-1.94
46417206846	0	-1.7
46418535982	0	-2.14
46428501037	0	-1.66
46443164086	0	-1.38
46437346739	0	-2.1
46421219452	0	-2.28
46411727265	0	-1.52
46421951954	0	-1.66
46431217095	0	-2.12
46429504068	0	-1.88
46442948908	0	-1.8
46446758071	0	-2.18
46440640557	0	-1.8
46446028304	0	-1.92
46418293995	0	-2.64
46441357183	0	-2.14
46415649402	0	-1.32
46439435630	0	-1.78
46410500103	0	-2.54
46422432319	0	-1.68
46408209677	0	-1.86
46429269316	0	-1.6
46440024810	0	-1.8
46416164553	0	-1.64
46436991968	0	-1.72
46448923058	0	-1.22
46430024632	0	-1.64
46431839718	0	-1.2
46445442067	0	-1.28
46433016164	0	-1.78
46427291859	0	-0.34
46403982291	0	-1.3
46435400828	0	-1.66
46428908145	0	-1.78
46431865069	0	-1.14
46425420432	0	-0.98
46443292542	0	-2.1
46426335785	0	-1.8
46423982922	0	-1.56
46420205652	0	-1.8
46404293927	0	-1.42
46409879260	1	-1.52
46440611309	0	-1.66
46423620952	0	-1.94
46412966629	0	-1.3
46408436890	0	-1.3
46422022259	0	-1.52
46415833706	0	-1.96
46428372635	0	-2.18
46436480611	0	-2.22
46409884553	0	-1.6
46410247365	0	-1.34
46408347306	0	-1.46
46405121397	0	-1.66
46421684805	0	-1.52
46411130009	0	-1.64
46452209591	0	-1.68
46426461811	0	-1.42
46451025622	0	-1.76
46407180752	0	-1.76
46432684686	0	-2.04
46436034606	1	-1.08
46427954505	0	-1.84
46410336529	0	-1.48
46405510065	0	-1.64
46444857683	0	-2.2
46409909003	0	-1.64
46411715873	0	-1.64
46418792281	0	-1.54
46404611187	0	-1.7
46405599785	0	-2.1
46425698038	0	-1.24
46426153681	0	-1.58
46406032902	0	-1.66
46431467815	0	-1.56
46450331731	0	-1.6
46435760051	0	-1.56
46425793969	0	-1.78
46414863283	0	-2.38
46403910064	0	-1.46
46430758922	0	-1.64
46443657655	0	-2.22
46414642068	0	-2.14
46413612979	0	-1.38
46423664883	0	-1.1
46444250914	0	-1.52
46434773230	0	-1.3
46437758878	0	-1.44
46424664725	0	-1.6
46421771671	0	-2.32
46425060558	0	-2.66
46451143677	0	-1.44
46421056575	0	-1.68
46440304416	0	-1.72
46441896982	0	-1.3
46445158155	0	-1.58
46448355362	1	-0.64
46422914533	0	-1.58
46403876591	0	-2.2
46408677452	0	-0.98
46428009576	1	-0.82
46403912068	0	-1.54
46421749155	0	-1.86
46411117035	0	-1.82
46426329821	0	-1.42
46439468701	0	-1.38
46411910574	0	-1.3
46452597723	0	-1.64
46419906168	0	-1.46
46427394807	0	-1.36
46438867950	0	-1.92
46406809356	0	-1.68
46425937630	0	-2.06
46440063773	0	-1.34
46439929296	0	-1.52
46424813756	0	-1.52
46425452572	0	-1.46
46413477113	0	-1.48
46410055312	0	-1.72
46411596116	0	-1.8
46436199732	1	-1.06
46402443987	0	-1.84
46438645757	0	-2.02
46423815883	0	-1.88
46425036469	0	-1.48
46426239086	0	-1.24
46440361997	0	-1.34
46433256712	0	-1.44
46429437997	0	-1.9
46444623371	0	-1.9
46427140235	0	-1.92
46444818541	0	-1.42
46419549590	0	-1.56
46409779187	0	-1.8
46448558917	0	-1.32
46403276654	0	-1.96
46422880125	0	-1.06
46426815168	0	-1.5
46413866490	0	-1.56
46428649834	0	-1.64
46420960027	0	-1.44
46424243456	0	-1.74
46402819056	0	-1.44
46411198004	0	-1.44
46430717253	0	-1.66
46448792240	0	-1.74
46440475103	0	-1.38
46423371791	0	-1.52
46403610617	0	-1.52
46446479276	0	-1.5
46445236078	0	-1.3
46423392990	0	-1.6
46424452644	0	-1.18
46413564764	0	-1.46
46449333807	0	-1.9
46449108268	1	-1.12
46425543228	1	-1.32
46442026959	0	-2.5
46407581085	1	-1.32
46409285222	1	-1.34
46407305010	1	-1.44
46411145323	0	-2.22
46427187184	0	-1.78
46440343038	0	-1.26
46428586189	0	-2.02
46437340789	0	-1.52
46450013806	0	-1.62
46434559976	0	-1.82
46412213470	0	-1.4
46446853255	0	-2.02
46407848019	0	-1.48
46430303997	0	-1.96
46426883632	0	-1.56
46417271612	0	-1.46
46427416780	0	-2.04
46402502947	0	-1.96
46446311708	0	-1.72
46450019374	0	-1.6
46428578220	0	-1.52
46408393389	0	-1.18
46408979489	0	-2.08
46410029331	0	-1.34
46416817494	0	-1.92
46420198135	0	-2.76
46408281707	0	-1.6
46443926569	0	-1.58
46434233011	0	-1.46
46426005345	0	-1.38
46420311323	1	-1.78
46425905851	0	-1.64
46410769663	0	-1.48
46415140234	0	-1.02
46451684638	0	-1.96
46405750521	0	-1.96
46442719484	0	-1.52
46410513502	1	-1.2
46425696709	0	-1.48
46441843692	0	-1.98
46406451540	0	-2.0
46423394517	0	-1.46
46429721144	0	-2.08
46434650507	0	-1.22
46437968795	0	-2.16
46418008447	0	-1.26
46410102046	0	-1.56
46420867866	0	-1.58
46451068893	0	-1.64
46426784198	0	-1.3
46408023506	0	-1.94
46403398172	0	-1.72
46451843443	0	-1.68
46417166553	0	-2.0
46404089828	0	-2.06
46432833886	0	-1.72
46440227079	0	-2.04
46406572107	0	-1.02
46432452888	0	-1.24
46436597512	0	-1.72
46423595995	0	-1.94
46445441308	0	-1.72
46419198171	0	-1.76
46426168011	0	-1.38
46424586306	0	-1.66
46413990304	0	-1.54
46415744841	0	-1.78
46438331108	0	-1.42
46417552284	0	-1.46
46441742236	0	-1.8
46450959682	0	-1.76
46433547914	0	-1.56
46436693928	0	-1.6
46430748381	0	-1.74
46447393464	0	-1.86
46447540918	0	-1.72
46423272319	0	-1.18
46441794206	0	-2.04
46441755698	0	-1.58
46410057076	0	-1.3
46441716516	0	-1.64
46418515048	0	-1.46
46406335693	0	-1.7
46415577144	0	-1.64
46422388750	0	-1.76
46431447290	0	-1.78
46440283430	0	-1.92
46403618015	0	-1.54
46441098420	0	-2.0
46409463192	0	-1.52
46444738220	0	-1.12
46446539517	0	-1.56
46426046050	1	-0.7
46434769178	0	-1.48
46441877670	0	-1.22
46412785761	1	-1.22
46407098836	0	-1.6
46405011290	0	-2.2
46420118929	1	-1.36
46447403414	0	-1.52
46416944429	0	-0.9
46426940052	0	-1.46
46449232720	0	-1.7
46417494774	0	-2.16
46431867079	0	-1.4
46411143397	0	-1.78
46442593415	0	-1.2
46421994902	0	-1.46
46404522110	0	-1.56
46435005225	0	-1.22
46413876245	0	-1.86
46416359623	0	-1.7
46439152300	0	-1.84
46424063551	0	-1.1
46435834803	0	-1.3
46433175481	0	-1.18
46442454106	0	-1.66
46446600061	0	-1.1
46423668501	0	-1.46
46403354449	0	-1.6
46403337798	0	-1.58
46405556181	0	-1.28
46429443375	0	-1.72
46413903383	0	-1.68
46443201156	0	-1.14
46445171927	0	-1.08
46415848846	0	-1.86
46444572001	0	-1.62
46452580710	0	-1.38
46409311656	0	-1.4
46431142927	1	-1.12
46409203825	0	-1.28
46407897402	1	-1.06
46447985513	0	-1.64
46426433607	0	-1.46
46427274158	0	-1.28
46415134817	0	-1.28
46424313621	0	-1.22
46433335719	0	-1.28
46445386314	0	-1.18
46416835822	0	-1.54
46431794408	0	-1.26
46424169847	0	-1.38
46408903176	1	-1.44
46408852251	1	-1.44
46411438625	1	-1.08
46412864733	0	-1.82
46416291741	0	-0.74
46431968509	0	-1.52
46423419270	0	-1.46
46409115713	1	-1.34
46410335487	0	-1.32
46411290264	0	-1.62
46451364658	1	-0.4
46403364164	1	-1.24
46411643239	1	0.16
46433217214	1	-0.44
46440309655	1	-0.24
46415021777	1	-0.42
46412725984	1	-0.4
46451894618	1	-1.12
46446273956	1	0.16
46423297353	0	-1.8
46410910599	0	-1.52
46410366454	0	-1.42
46441807221	0	-1.08
46427221037	0	-1.14
46433953828	0	-1.12
46440561692	1	0.36
46412722872	0	-1.56
46424321533	0	-0.96
46430045808	0	-1.24
46432732730	0	-1.22
46413250639	0	-1.14
46425087206	0	-1.32
46427517757	0	-1.32
46441972188	0	-1.26
46408389672	0	-1.48
46415030956	0	-1.4
46432385492	0	-1.8
46422388881	0	-1.4
46417102341	0	-1.28
46408544079	0	-2.4
46426245939	0	-1.72
46439358259	0	-1.66
46436169963	0	-1.24
46436847348	0	-1.48
46426171005	0	-1.38
46446908109	0	-1.88
46435410437	0	-1.64
46415160603	0	-1.84
46435159084	0	-1.08
46420103165	0	-1.54
46416908060	0	-1.94
46411373135	0	-1.34
46432402650	0	-1.1
46413379356	0	-1.3
46407761575	0	-1.26
46430113559	0	-2.14
46440268134	0	-0.94
46422926747	0	-0.94
46451126175	0	-1.18
46417854082	0	-2.12
46431367307	0	-1.68
46446037646	0	-1.94
46427990677	0	-1.54
46436181836	0	-0.62
46435303814	0	-1.02
46410577290	0	-2.64
46439928176	0	-1.14
46446936241	0	-1.94
46436298899	0	-1.56
46423184098	0	-2.06
46439476725	0	-1.42
46445869252	0	-1.5
46416843962	0	-1.4
46420318945	0	-1.42
46431885757	0	-1.66
46410698735	0	-1.4
46409116440	0	-1.64
46425037242	0	-1.52
46426636012	0	-1.68
46417446495	0	-1.46
46408450313	0	-1.46
46425975491	0	-1.28
46415522879	0	-1.36
46441958713	0	-1.9
46402599435	0	-1.46
46445381111	0	-1.66
46412338865	0	-1.36
46418678570	0	-1.38
46450775305	0	-2.18
46411905725	0	-2.0
46425367034	0	-1.64
46421257947	0	-1.02
46452042325	0	-1.8
46432540654	0	-0.92
46417112541	0	-0.82
46411385368	0	-1.44
46427778553	0	0.02
46447360978	0	-1.34
46409748293	0	-1.32
46424699308	0	-1.44
46441780994	0	-1.1
46409302504	0	-1.24
46424444979	0	-1.38
46422492034	0	-1.2
46446476389	0	-1.28
46443462446	0	-1.32
46444283204	0	-1.54
46414128926	0	-1.24
46419102197	0	-1.28
46442833444	0	-1.64
46450331893	0	-1.52
46415384974	0	-1.38
46406990149	0	-1.56
46447471264	0	-1.02
46415029437	0	-1.56
46438341516	0	-1.22
46451707475	0	-1.44
46428819462	0	-1.12
46440241352	0	-1.72
46411356716	0	-1.44
46431001127	0	-1.6
46415924911	0	-1.36
46439123665	0	-1.48
46430410922	0	-1.76
46431179295	0	-1.24
46409771895	0	-1.98
46409615097	0	-1.8
46421954670	0	-1.02
46431236028	0	-1.54
46432747225	0	-1.52
46428485099	0	-1.28
46436493979	0	-1.6
46449296859	0	-1.56
46406707710	0	-1.58
46451413879	0	-1.62
46414732129	0	-1.46
46411038699	0	-0.98
46404947874	0	-1.44
46428014583	0	-1.02
46411266547	0	-1.64
46421990707	0	-1.56
46441805424	0	-1.62
46412378306	0	-1.52
46408707580	0	-1.66
46404677278	0	-1.22
46447400215	0	-1.62
46404878401	0	-1.38
